filter,rx_index,time_ps,softOut,rx_bit,tx_bit
legacy,65843,65849885000,-36,1,1
fir,65844,65850835000,40,0,0
legacy,65844,65850885000,36,0,0
fir,65845,65851835000,46,0,0
legacy,65845,65851885000,42,0,0
fir,65846,65852835000,-40,1,1
legacy,65846,65852885000,-34,1,1
fir,65847,65853835000,42,0,0
legacy,65847,65853885000,36,0,0
fir,65848,65854835000,46,0,0
legacy,65848,65854885000,42,0,0
fir,65849,65855835000,-40,1,1
legacy,65849,65855885000,-32,1,1
fir,65850,65856835000,40,0,0
legacy,65850,65856885000,34,0,0
fir,65851,65857835000,-38,1,1
legacy,65851,65857885000,-34,1,1
fir,65852,65858835000,42,0,0
legacy,65852,65858885000,36,0,0
fir,65853,65859835000,46,0,0
legacy,65853,65859885000,42,0,0
fir,65854,65860835000,-40,1,1
legacy,65854,65860885000,-34,1,1
fir,65855,65861835000,42,0,0
legacy,65855,65861885000,36,0,0
fir,65856,65862835000,44,0,0
legacy,65856,65862885000,42,0,0
fir,65857,65863835000,-46,1,1
legacy,65857,65863885000,-42,1,1
fir,65858,65864835000,-44,1,1
legacy,65858,65864885000,-46,1,1
fir,65859,65865835000,-36,1,1
legacy,65859,65865885000,-34,1,1
fir,65860,65866835000,38,0,0
legacy,65860,65866885000,34,0,0
fir,65861,65867835000,-46,1,1
legacy,65861,65867885000,-42,1,1
fir,65862,65868835000,-36,1,1
legacy,65862,65868885000,-36,1,1
fir,65863,65869835000,40,0,0
legacy,65863,65869885000,36,0,0
fir,65864,65870835000,48,0,0
legacy,65864,65870885000,44,0,0
fir,65865,65871835000,46,0,0
legacy,65865,65871885000,42,0,0
fir,65866,65872835000,-40,1,1
legacy,65866,65872885000,-32,1,1
fir,65867,65873835000,40,0,0
legacy,65867,65873885000,34,0,0
fir,65868,65874835000,-40,1,1
legacy,65868,65874885000,-32,1,1
fir,65869,65875835000,40,0,0
legacy,65869,65875885000,34,0,0
fir,65870,65876835000,-48,1,1
legacy,65870,65876885000,-42,1,1
fir,65871,65877835000,-36,1,1
legacy,65871,65877885000,-34,1,1
fir,65872,65878835000,38,0,0
legacy,65872,65878885000,34,0,0
fir,65873,65879835000,-46,1,1
legacy,65873,65879885000,-42,1,1
fir,65874,65880835000,-36,1,1
legacy,65874,65880885000,-36,1,1
fir,65875,65881835000,40,0,0
legacy,65875,65881885000,36,0,0
fir,65876,65882835000,50,0,0
legacy,65876,65882885000,46,0,0
fir,65877,65883835000,50,0,0
legacy,65877,65883885000,46,0,0
fir,65878,65884835000,48,0,0
legacy,65878,65884885000,44,0,0
fir,65879,65885835000,46,0,0
legacy,65879,65885885000,42,0,0
fir,65880,65886835000,-40,1,1
legacy,65880,65886885000,-32,1,1
fir,65881,65887835000,40,0,0
legacy,65881,65887885000,34,0,0
fir,65882,65888835000,-38,1,1
legacy,65882,65888885000,-32,1,1
fir,65883,65889835000,40,0,0
legacy,65883,65889885000,34,0,0
fir,65884,65890835000,-38,1,1
legacy,65884,65890885000,-34,1,1
fir,65885,65891835000,42,0,0
legacy,65885,65891885000,36,0,0
fir,65886,65892835000,44,0,0
legacy,65886,65892885000,42,0,0
fir,65887,65893835000,-48,1,1
legacy,65887,65893885000,-42,1,1
fir,65888,65894835000,-36,1,1
legacy,65888,65894885000,-36,1,1
fir,65889,65895835000,40,0,0
legacy,65889,65895885000,36,0,0
fir,65890,65896835000,46,0,0
legacy,65890,65896885000,42,0,0
fir,65891,65897835000,-40,1,1
legacy,65891,65897885000,-32,1,1
fir,65892,65898835000,40,0,0
legacy,65892,65898885000,34,0,0
fir,65893,65899835000,-44,1,1
legacy,65893,65899885000,-42,1,1
fir,65894,65900835000,-42,1,1
legacy,65894,65900885000,-46,1,1
fir,65895,65901835000,-44,1,1
legacy,65895,65901885000,-46,1,1
fir,65896,65902835000,-36,1,1
legacy,65896,65902885000,-36,1,1
fir,65897,65903835000,40,0,0
legacy,65897,65903885000,36,0,0
fir,65898,65904835000,50,0,0
legacy,65898,65904885000,46,0,0
fir,65899,65905835000,48,0,0
legacy,65899,65905885000,44,0,0
fir,65900,65906835000,46,0,0
legacy,65900,65906885000,42,0,0
fir,65901,65907835000,-40,1,1
legacy,65901,65907885000,-32,1,1
fir,65902,65908835000,40,0,0
legacy,65902,65908885000,34,0,0
fir,65903,65909835000,-44,1,1
legacy,65903,65909885000,-42,1,1
fir,65904,65910835000,-44,1,1
legacy,65904,65910885000,-46,1,1
fir,65905,65911835000,-36,1,1
legacy,65905,65911885000,-34,1,1
fir,65906,65912835000,38,0,0
legacy,65906,65912885000,34,0,0
fir,65907,65913835000,-46,1,1
legacy,65907,65913885000,-42,1,1
fir,65908,65914835000,-44,1,1
legacy,65908,65914885000,-46,1,1
fir,65909,65915835000,-36,1,1
legacy,65909,65915885000,-36,1,1
fir,65910,65916835000,40,0,0
legacy,65910,65916885000,36,0,0
fir,65911,65917835000,46,0,0
legacy,65911,65917885000,42,0,0
fir,65912,65918835000,-40,1,1
legacy,65912,65918885000,-34,1,1
fir,65913,65919835000,42,0,0
legacy,65913,65919885000,36,0,0
fir,65914,65920835000,48,0,0
legacy,65914,65920885000,44,0,0
fir,65915,65921835000,46,0,0
legacy,65915,65921885000,42,0,0
fir,65916,65922835000,-40,1,1
legacy,65916,65922885000,-32,1,1
fir,65917,65923835000,40,0,0
legacy,65917,65923885000,34,0,0
fir,65918,65924835000,-38,1,1
legacy,65918,65924885000,-34,1,1
fir,65919,65925835000,42,0,0
legacy,65919,65925885000,36,0,0
fir,65920,65926835000,44,0,0
legacy,65920,65926885000,42,0,0
fir,65921,65927835000,-48,1,1
legacy,65921,65927885000,-42,1,1
fir,65922,65928835000,-36,1,1
legacy,65922,65928885000,-36,1,1
fir,65923,65929835000,40,0,0
legacy,65923,65929885000,36,0,0
fir,65924,65930835000,50,0,0
legacy,65924,65930885000,46,0,0
fir,65925,65931835000,50,0,0
legacy,65925,65931885000,46,0,0
fir,65926,65932835000,48,0,0
legacy,65926,65932885000,44,0,0
fir,65927,65933835000,46,0,0
legacy,65927,65933885000,42,0,0
fir,65928,65934835000,-40,1,1
legacy,65928,65934885000,-34,1,1
fir,65929,65935835000,42,0,0
legacy,65929,65935885000,36,0,0
fir,65930,65936835000,44,0,0
legacy,65930,65936885000,42,0,0
fir,65931,65937835000,-48,1,1
legacy,65931,65937885000,-42,1,1
fir,65932,65938835000,-36,1,1
legacy,65932,65938885000,-36,1,1
fir,65933,65939835000,40,0,0
legacy,65933,65939885000,36,0,0
fir,65934,65940835000,44,0,0
legacy,65934,65940885000,42,0,0
fir,65935,65941835000,-46,1,1
legacy,65935,65941885000,-42,1,1
fir,65936,65942835000,-44,1,1
legacy,65936,65942885000,-46,1,1
fir,65937,65943835000,-36,1,1
legacy,65937,65943885000,-36,1,1
fir,65938,65944835000,40,0,0
legacy,65938,65944885000,36,0,0
fir,65939,65945835000,44,0,0
legacy,65939,65945885000,42,0,0
fir,65940,65946835000,-48,1,1
legacy,65940,65946885000,-42,1,1
fir,65941,65947835000,-36,1,1
legacy,65941,65947885000,-34,1,1
fir,65942,65948835000,38,0,0
legacy,65942,65948885000,34,0,0
fir,65943,65949835000,-38,1,1
legacy,65943,65949885000,-32,1,1
fir,65944,65950835000,40,0,0
legacy,65944,65950885000,34,0,0
fir,65945,65951835000,-38,1,1
legacy,65945,65951885000,-34,1,1
fir,65946,65952835000,42,0,0
legacy,65946,65952885000,36,0,0
fir,65947,65953835000,44,0,0
legacy,65947,65953885000,42,0,0
fir,65948,65954835000,-46,1,1
legacy,65948,65954885000,-42,1,1
fir,65949,65955835000,-44,1,1
legacy,65949,65955885000,-46,1,1
fir,65950,65956835000,-36,1,1
legacy,65950,65956885000,-34,1,1
fir,65951,65957835000,38,0,0
legacy,65951,65957885000,34,0,0
fir,65952,65958835000,-40,1,1
legacy,65952,65958885000,-32,1,1
fir,65953,65959835000,40,0,0
legacy,65953,65959885000,34,0,0
fir,65954,65960835000,-46,1,1
legacy,65954,65960885000,-42,1,1
fir,65955,65961835000,-44,1,1
legacy,65955,65961885000,-46,1,1
fir,65956,65962835000,-36,1,1
legacy,65956,65962885000,-34,1,1
fir,65957,65963835000,38,0,0
legacy,65957,65963885000,34,0,0
fir,65958,65964835000,-46,1,1
legacy,65958,65964885000,-42,1,1
fir,65959,65965835000,-36,1,1
legacy,65959,65965885000,-34,1,1
fir,65960,65966835000,38,0,0
legacy,65960,65966885000,34,0,0
fir,65961,65967835000,-46,1,1
legacy,65961,65967885000,-42,1,1
fir,65962,65968835000,-44,1,1
legacy,65962,65968885000,-46,1,1
fir,65963,65969835000,-36,1,1
legacy,65963,65969885000,-34,1,1
fir,65964,65970835000,38,0,0
legacy,65964,65970885000,34,0,0
fir,65965,65971835000,-46,1,1
legacy,65965,65971885000,-42,1,1
fir,65966,65972835000,-36,1,1
legacy,65966,65972885000,-36,1,1
fir,65967,65973835000,40,0,0
legacy,65967,65973885000,36,0,0
fir,65968,65974835000,50,0,0
legacy,65968,65974885000,46,0,0
fir,65969,65975835000,48,0,0
legacy,65969,65975885000,44,0,0
fir,65970,65976835000,46,0,0
legacy,65970,65976885000,42,0,0
fir,65971,65977835000,-40,1,1
legacy,65971,65977885000,-32,1,1
fir,65972,65978835000,40,0,0
legacy,65972,65978885000,34,0,0
fir,65973,65979835000,-38,1,1
legacy,65973,65979885000,-32,1,1
fir,65974,65980835000,40,0,0
legacy,65974,65980885000,34,0,0
fir,65975,65981835000,-46,1,1
legacy,65975,65981885000,-42,1,1
fir,65976,65982835000,-44,1,1
legacy,65976,65982885000,-46,1,1
fir,65977,65983835000,-36,1,1
legacy,65977,65983885000,-34,1,1
fir,65978,65984835000,38,0,0
legacy,65978,65984885000,34,0,0
fir,65979,65985835000,-46,1,1
legacy,65979,65985885000,-42,1,1
fir,65980,65986835000,-36,1,1
legacy,65980,65986885000,-34,1,1
fir,65981,65987835000,38,0,0
legacy,65981,65987885000,34,0,0
fir,65982,65988835000,-38,1,1
legacy,65982,65988885000,-34,1,1
fir,65983,65989835000,42,0,0
legacy,65983,65989885000,36,0,0
fir,65984,65990835000,48,0,0
legacy,65984,65990885000,44,0,0
fir,65985,65991835000,46,0,0
legacy,65985,65991885000,42,0,0
fir,65986,65992835000,-40,1,1
legacy,65986,65992885000,-34,1,1
fir,65987,65993835000,42,0,0
legacy,65987,65993885000,36,0,0
fir,65988,65994835000,44,0,0
legacy,65988,65994885000,42,0,0
fir,65989,65995835000,-46,1,1
legacy,65989,65995885000,-42,1,1
fir,65990,65996835000,-44,1,1
legacy,65990,65996885000,-46,1,1
fir,65991,65997835000,-36,1,1
legacy,65991,65997885000,-36,1,1
fir,65992,65998835000,40,0,0
legacy,65992,65998885000,36,0,0
fir,65993,65999835000,44,0,0
legacy,65993,65999885000,42,0,0
fir,65994,66000835000,-46,1,1
legacy,65994,66000885000,-42,1,1
fir,65995,66001835000,-42,1,1
legacy,65995,66001885000,-46,1,1
fir,65996,66002835000,-42,1,1
legacy,65996,66002885000,-46,1,1
fir,65997,66003835000,-42,1,1
legacy,65997,66003885000,-46,1,1
fir,65998,66004835000,-42,1,1
legacy,65998,66004885000,-46,1,1
fir,65999,66005835000,-42,1,1
legacy,65999,66005885000,-46,1,1
fir,66000,66006835000,-44,1,1
legacy,66000,66006885000,-46,1,1
fir,66001,66007835000,-36,1,1
legacy,66001,66007885000,-36,1,1
fir,66002,66008835000,40,0,0
legacy,66002,66008885000,36,0,0
fir,66003,66009835000,50,0,0
legacy,66003,66009885000,46,0,0
fir,66004,66010835000,50,0,0
legacy,66004,66010885000,46,0,0
fir,66005,66011835000,50,0,0
legacy,66005,66011885000,46,0,0
fir,66006,66012835000,48,0,0
legacy,66006,66012885000,44,0,0
fir,66007,66013835000,46,0,0
legacy,66007,66013885000,42,0,0
fir,66008,66014835000,-40,1,1
legacy,66008,66014885000,-32,1,1
fir,66009,66015835000,40,0,0
legacy,66009,66015885000,34,0,0
fir,66010,66016835000,-38,1,1
legacy,66010,66016885000,-32,1,1
fir,66011,66017835000,40,0,0
legacy,66011,66017885000,34,0,0
fir,66012,66018835000,-44,1,1
legacy,66012,66018885000,-42,1,1
fir,66013,66019835000,-44,1,1
legacy,66013,66019885000,-46,1,1
fir,66014,66020835000,-36,1,1
legacy,66014,66020885000,-34,1,1
fir,66015,66021835000,38,0,0
legacy,66015,66021885000,34,0,0
fir,66016,66022835000,-40,1,1
legacy,66016,66022885000,-34,1,1
fir,66017,66023835000,42,0,0
legacy,66017,66023885000,36,0,0
fir,66018,66024835000,48,0,0
legacy,66018,66024885000,44,0,0
fir,66019,66025835000,44,0,0
legacy,66019,66025885000,42,0,0
fir,66020,66026835000,-48,1,1
legacy,66020,66026885000,-42,1,1
fir,66021,66027835000,-36,1,1
legacy,66021,66027885000,-36,1,1
fir,66022,66028835000,40,0,0
legacy,66022,66028885000,36,0,0
fir,66023,66029835000,44,0,0
legacy,66023,66029885000,42,0,0
fir,66024,66030835000,-48,1,1
legacy,66024,66030885000,-42,1,1
fir,66025,66031835000,-36,1,1
legacy,66025,66031885000,-34,1,1
fir,66026,66032835000,38,0,0
legacy,66026,66032885000,34,0,0
fir,66027,66033835000,-46,1,1
legacy,66027,66033885000,-42,1,1
fir,66028,66034835000,-42,1,1
legacy,66028,66034885000,-46,1,1
fir,66029,66035835000,-42,1,1
legacy,66029,66035885000,-46,1,1
fir,66030,66036835000,-42,1,1
legacy,66030,66036885000,-46,1,1
fir,66031,66037835000,-42,1,1
legacy,66031,66037885000,-46,1,1
fir,66032,66038835000,-44,1,1
legacy,66032,66038885000,-46,1,1
fir,66033,66039835000,-36,1,1
legacy,66033,66039885000,-34,1,1
