"rx_index","time_ns","softOut"
"92180","92186885000","-32"
"92181","92187885000","32"
"92182","92188885000","-42"
"92183","92189885000","-34"
"92184","92190885000","36"
"92185","92191885000","40"
"92186","92192885000","-42"
"92187","92193885000","-32"
"92188","92194885000","34"
"92189","92195885000","-34"
"92190","92196885000","34"
"92191","92197885000","44"
"92192","92198885000","42"
"92193","92199885000","-42"
"92194","92200885000","-42"
"92195","92201885000","-42"
"92196","92202885000","-34"
"92197","92203885000","36"
"92198","92204885000","40"
"92199","92205885000","-42"
"92200","92206885000","-32"
"92201","92207885000","34"
"92202","92208885000","-42"
"92203","92209885000","-44"
"92204","92210885000","-30"
"92205","92211885000","32"
"92206","92212885000","-34"
"92207","92213885000","34"
"92208","92214885000","46"
"92209","92215885000","46"
"92210","92216885000","44"
"92211","92217885000","42"
"92212","92218885000","-30"
"92213","92219885000","30"
"92214","92220885000","-42"
"92215","92221885000","-34"
"92216","92222885000","36"
"92217","92223885000","42"
"92218","92224885000","-34"
"92219","92225885000","34"
"92220","92226885000","46"
"92221","92227885000","44"
"92222","92228885000","42"
"92223","92229885000","-34"
"92224","92230885000","34"
"92225","92231885000","42"
"92226","92232885000","-42"
"92227","92233885000","-42"
"92228","92234885000","-42"
"92229","92235885000","-32"
"92230","92236885000","34"
"92231","92237885000","-34"
"92232","92238885000","34"
"92233","92239885000","42"
"92234","92240885000","-32"
"92235","92241885000","32"
"92236","92242885000","-32"
"92237","92243885000","32"
"92238","92244885000","-34"
"92239","92245885000","34"
"92240","92246885000","40"
"92241","92247885000","-42"
"92242","92248885000","-32"
"92243","92249885000","34"
"92244","92250885000","-32"
"92245","92251885000","32"
"92246","92252885000","-44"
"92247","92253885000","-44"
"92248","92254885000","-44"
"92249","92255885000","-34"
"92250","92256885000","36"
"92251","92257885000","42"
"92252","92258885000","-42"
"92253","92259885000","-44"
"92254","92260885000","-32"
"92255","92261885000","34"
"92256","92262885000","42"
"92257","92263885000","42"
"92258","92264885000","-42"
"92259","92265885000","-42"
"92260","92266885000","-40"
"92261","92267885000","-42"
"92262","92268885000","-30"
"92263","92269885000","32"
"92264","92270885000","-30"
"92265","92271885000","30"
"92266","92272885000","-30"
"92267","92273885000","30"
"92268","92274885000","-34"
"92269","92275885000","34"
"92270","92276885000","44"
"92271","92277885000","40"
"92272","92278885000","-42"
"92273","92279885000","-34"
"92274","92280885000","36"
"92275","92281885000","42"
"92276","92282885000","-32"
"92277","92283885000","32"
"92278","92284885000","-32"
"92279","92285885000","32"
"92280","92286885000","-42"
"92281","92287885000","-32"
"92282","92288885000","34"
"92283","92289885000","-32"
"92284","92290885000","32"
"92285","92291885000","-34"
"92286","92292885000","34"
"92287","92293885000","42"
"92288","92294885000","-32"
"92289","92295885000","32"
"92290","92296885000","42"
"92291","92297885000","42"
"92292","92298885000","-34"
"92293","92299885000","34"
"92294","92300885000","46"
"92295","92301885000","46"
"92296","92302885000","46"
"92297","92303885000","46"
"92298","92304885000","46"
"92299","92305885000","46"
"92300","92306885000","46"
"92301","92307885000","46"
"92302","92308885000","46"
"92303","92309885000","44"
"92304","92310885000","40"
"92305","92311885000","-42"
"92306","92312885000","-32"
"92307","92313885000","34"
"92308","92314885000","-32"
"92309","92315885000","32"
"92310","92316885000","-44"
"92311","92317885000","-44"
"92312","92318885000","-44"
"92313","92319885000","-32"
"92314","92320885000","34"
"92315","92321885000","-40"
"92316","92322885000","-42"
"92317","92323885000","-34"
"92318","92324885000","36"
"92319","92325885000","44"
"92320","92326885000","42"
"92321","92327885000","-34"
"92322","92328885000","34"
"92323","92329885000","46"
"92324","92330885000","44"
"92325","92331885000","40"
"92326","92332885000","-42"
"92327","92333885000","-32"
"92328","92334885000","34"
"92329","92335885000","-34"
"92330","92336885000","34"
"92331","92337885000","42"
"92332","92338885000","-32"
"92333","92339885000","32"
"92334","92340885000","-32"
"92335","92341885000","32"
"92336","92342885000","-32"
"92337","92343885000","32"
"92338","92344885000","42"
"92339","92345885000","42"
"92340","92346885000","-30"
"92341","92347885000","30"
"92342","92348885000","-34"
"92343","92349885000","34"
"92344","92350885000","42"
"92345","92351885000","-34"
"92346","92352885000","34"
"92347","92353885000","42"
"92348","92354885000","-42"
"92349","92355885000","-44"
"92350","92356885000","-34"
"92351","92357885000","36"
"92352","92358885000","42"
"92353","92359885000","-32"
"92354","92360885000","32"
"92355","92361885000","-32"
"92356","92362885000","32"
"92357","92363885000","-34"
"92358","92364885000","34"
"92359","92365885000","46"
"92360","92366885000","44"
"92361","92367885000","42"
"92362","92368885000","-34"
"92363","92369885000","34"
"92364","92370885000","46"
"92365","92371885000","44"
"92366","92372885000","40"
"92367","92373885000","-40"
"92368","92374885000","-42"
"92369","92375885000","-32"
"92370","92376885000","34"
"92371","92377885000","-42"
"92372","92378885000","-42"
"92373","92379885000","-42"
"92374","92380885000","-34"
"92375","92381885000","36"
"92376","92382885000","42"
"92377","92383885000","-32"
"92378","92384885000","32"
"92379","92385885000","-40"
"92380","92386885000","-42"
"92381","92387885000","-42"
"92382","92388885000","-44"
"92383","92389885000","-32"
"92384","92390885000","34"
"92385","92391885000","-34"
"92386","92392885000","34"
"92387","92393885000","42"
"92388","92394885000","-34"
"92389","92395885000","34"
"92390","92396885000","46"
"92391","92397885000","46"
"92392","92398885000","46"
"92393","92399885000","46"
"92394","92400885000","46"
"92395","92401885000","46"
"92396","92402885000","46"
"92397","92403885000","46"
"92398","92404885000","46"
"92399","92405885000","44"
"92400","92406885000","40"
"92401","92407885000","-40"
"92402","92408885000","-42"
"92403","92409885000","-34"
"92404","92410885000","36"
"92405","92411885000","40"
"92406","92412885000","-42"
"92407","92413885000","-34"
"92408","92414885000","36"
"92409","92415885000","46"
"92410","92416885000","44"
"92411","92417885000","40"
"92412","92418885000","-42"
"92413","92419885000","-34"
"92414","92420885000","36"
"92415","92421885000","42"
"92416","92422885000","-30"
"92417","92423885000","30"
"92418","92424885000","-34"
"92419","92425885000","34"
"92420","92426885000","42"
"92421","92427885000","-44"
"92422","92428885000","-32"
"92423","92429885000","32"
"92424","92430885000","-30"
"92425","92431885000","30"
"92426","92432885000","-42"
"92427","92433885000","-34"
"92428","92434885000","36"
"92429","92435885000","42"
"92430","92436885000","-42"
"92431","92437885000","-42"
"92432","92438885000","-42"
"92433","92439885000","-34"
"92434","92440885000","36"
"92435","92441885000","44"
"92436","92442885000","42"
"92437","92443885000","-34"
"92438","92444885000","34"
"92439","92445885000","44"
"92440","92446885000","42"
"92441","92447885000","-42"
"92442","92448885000","-42"
"92443","92449885000","-42"
"92444","92450885000","-32"
"92445","92451885000","34"
"92446","92452885000","42"
"92447","92453885000","42"
"92448","92454885000","-42"
"92449","92455885000","-44"
"92450","92456885000","-34"
"92451","92457885000","36"
"92452","92458885000","42"
"92453","92459885000","-32"
"92454","92460885000","32"
"92455","92461885000","-34"
"92456","92462885000","34"
"92457","92463885000","46"
"92458","92464885000","46"
"92459","92465885000","44"
"92460","92466885000","42"
"92461","92467885000","-34"
"92462","92468885000","34"
"92463","92469885000","40"
"92464","92470885000","-42"
"92465","92471885000","-32"
"92466","92472885000","34"
"92467","92473885000","-42"
"92468","92474885000","-34"
"92469","92475885000","36"
"92470","92476885000","40"
"92471","92477885000","-40"
"92472","92478885000","-42"
"92473","92479885000","-34"
"92474","92480885000","36"
"92475","92481885000","46"
"92476","92482885000","46"
"92477","92483885000","44"
"92478","92484885000","42"
"92479","92485885000","-44"
"92480","92486885000","-32"
"92481","92487885000","32"
"92482","92488885000","-34"
"92483","92489885000","34"
"92484","92490885000","42"
"92485","92491885000","-32"
"92486","92492885000","32"
"92487","92493885000","-44"
"92488","92494885000","-32"
"92489","92495885000","32"
"92490","92496885000","-42"
"92491","92497885000","-44"
"92492","92498885000","-32"
"92493","92499885000","34"
"92494","92500885000","-32"
"92495","92501885000","32"
"92496","92502885000","44"
"92497","92503885000","46"
"92498","92504885000","44"
"92499","92505885000","42"
"92500","92506885000","-44"
"92501","92507885000","-44"
"92502","92508885000","-42"
"92503","92509885000","-42"
"92504","92510885000","-34"
"92505","92511885000","36"
"92506","92512885000","40"
"92507","92513885000","-40"
"92508","92514885000","-42"
"92509","92515885000","-34"
"92510","92516885000","36"
"92511","92517885000","44"
"92512","92518885000","42"
"92513","92519885000","-34"
"92514","92520885000","34"
"92515","92521885000","44"
"92516","92522885000","42"
"92517","92523885000","-32"
"92518","92524885000","32"
"92519","92525885000","-32"
"92520","92526885000","32"
"92521","92527885000","-44"
"92522","92528885000","-36"
"92523","92529885000","36"
"92524","92530885000","46"
"92525","92531885000","44"
"92526","92532885000","42"
"92527","92533885000","-34"
"92528","92534885000","34"
"92529","92535885000","44"
"92530","92536885000","42"
"92531","92537885000","-42"
"92532","92538885000","-42"
"92533","92539885000","-40"
"92534","92540885000","-42"
"92535","92541885000","-34"
"92536","92542885000","36"
"92537","92543885000","42"
"92538","92544885000","-32"
"92539","92545885000","32"
"92540","92546885000","-42"
"92541","92547885000","-34"
"92542","92548885000","36"
"92543","92549885000","44"
"92544","92550885000","40"
"92545","92551885000","-40"
"92546","92552885000","-42"
"92547","92553885000","-34"
"92548","92554885000","36"
"92549","92555885000","42"
"92550","92556885000","-32"
"92551","92557885000","32"
"92552","92558885000","42"
"92553","92559885000","42"
"92554","92560885000","-34"
"92555","92561885000","34"
"92556","92562885000","42"
"92557","92563885000","-34"
"92558","92564885000","34"
"92559","92565885000","44"
"92560","92566885000","42"
"92561","92567885000","-34"
"92562","92568885000","34"
"92563","92569885000","44"
"92564","92570885000","42"
"92565","92571885000","-34"
"92566","92572885000","34"
"92567","92573885000","42"
"92568","92574885000","-32"
"92569","92575885000","32"
"92570","92576885000","40"
"92571","92577885000","-32"
"92572","92578885000","32"
"92573","92579885000","-32"
"92574","92580885000","32"
"92575","92581885000","-34"
"92576","92582885000","34"
"92577","92583885000","42"
"92578","92584885000","-42"
"92579","92585885000","-44"
"92580","92586885000","-32"
"92581","92587885000","34"
"92582","92588885000","40"
"92583","92589885000","-32"
"92584","92590885000","32"
"92585","92591885000","-32"
"92586","92592885000","32"
"92587","92593885000","-32"
"92588","92594885000","32"
"92589","92595885000","-42"
"92590","92596885000","-32"
"92591","92597885000","34"
"92592","92598885000","-32"
"92593","92599885000","32"
"92594","92600885000","-42"
"92595","92601885000","-34"
"92596","92602885000","36"
"92597","92603885000","44"
"92598","92604885000","42"
"92599","92605885000","-34"
"92600","92606885000","34"
"92601","92607885000","44"
"92602","92608885000","42"
"92603","92609885000","-34"
"92604","92610885000","34"
"92605","92611885000","44"
"92606","92612885000","42"
"92607","92613885000","-32"
"92608","92614885000","32"
"92609","92615885000","-40"
"92610","92616885000","-42"
"92611","92617885000","-32"
"92612","92618885000","34"
"92613","92619885000","-44"
"92614","92620885000","-36"
"92615","92621885000","36"
"92616","92622885000","44"
"92617","92623885000","40"
"92618","92624885000","-42"
"92619","92625885000","-32"
"92620","92626885000","34"
"92621","92627885000","-34"
"92622","92628885000","34"
"92623","92629885000","44"
"92624","92630885000","40"
"92625","92631885000","-40"
"92626","92632885000","-42"
"92627","92633885000","-34"
"92628","92634885000","36"
"92629","92635885000","46"
"92630","92636885000","46"
"92631","92637885000","46"
"92632","92638885000","46"
"92633","92639885000","44"
"92634","92640885000","40"
"92635","92641885000","-40"
"92636","92642885000","-40"
"92637","92643885000","-42"
"92638","92644885000","-34"
"92639","92645885000","36"
"92640","92646885000","42"
"92641","92647885000","-44"
"92642","92648885000","-32"
"92643","92649885000","32"
"92644","92650885000","-34"
"92645","92651885000","34"
"92646","92652885000","44"
"92647","92653885000","40"
"92648","92654885000","-40"
"92649","92655885000","-42"
"92650","92656885000","-34"
"92651","92657885000","36"
"92652","92658885000","46"
"92653","92659885000","44"
"92654","92660885000","40"
"92655","92661885000","-40"
"92656","92662885000","-40"
"92657","92663885000","-42"
"92658","92664885000","-34"
"92659","92665885000","36"
"92660","92666885000","42"
"92661","92667885000","-32"
"92662","92668885000","32"
"92663","92669885000","-42"
"92664","92670885000","-44"
"92665","92671885000","-32"
"92666","92672885000","34"
"92667","92673885000","-34"
"92668","92674885000","34"
"92669","92675885000","44"
"92670","92676885000","42"
"92671","92677885000","-32"
"92672","92678885000","32"
"92673","92679885000","-32"
"92674","92680885000","32"
"92675","92681885000","-44"
"92676","92682885000","-32"
"92677","92683885000","32"
"92678","92684885000","-34"
"92679","92685885000","34"
"92680","92686885000","42"
"92681","92687885000","-44"
"92682","92688885000","-32"
"92683","92689885000","32"
"92684","92690885000","-34"
"92685","92691885000","34"
"92686","92692885000","42"
"92687","92693885000","-42"
"92688","92694885000","-42"
"92689","92695885000","-42"
"92690","92696885000","-32"
"92691","92697885000","34"
"92692","92698885000","38"
"92693","92699885000","-40"
"92694","92700885000","-42"
"92695","92701885000","-34"
"92696","92702885000","36"
"92697","92703885000","42"
"92698","92704885000","-32"
"92699","92705885000","32"
"92700","92706885000","-42"
"92701","92707885000","-32"
"92702","92708885000","34"
"92703","92709885000","-42"
"92704","92710885000","-42"
"92705","92711885000","-42"
"92706","92712885000","-32"
"92707","92713885000","34"
"92708","92714885000","38"
"92709","92715885000","-40"
"92710","92716885000","-42"
"92711","92717885000","-34"
"92712","92718885000","36"
"92713","92719885000","40"
"92714","92720885000","-40"
"92715","92721885000","-42"
"92716","92722885000","-30"
"92717","92723885000","32"
"92718","92724885000","-34"
"92719","92725885000","34"
"92720","92726885000","42"
"92721","92727885000","-42"
"92722","92728885000","-44"
"92723","92729885000","-34"
"92724","92730885000","36"
"92725","92731885000","40"
"92726","92732885000","-42"
"92727","92733885000","-34"
"92728","92734885000","36"
"92729","92735885000","44"
"92730","92736885000","42"
"92731","92737885000","-34"
"92732","92738885000","34"
"92733","92739885000","40"
"92734","92740885000","-40"
"92735","92741885000","-42"
"92736","92742885000","-34"
"92737","92743885000","36"
"92738","92744885000","42"
"92739","92745885000","-44"
"92740","92746885000","-32"
"92741","92747885000","32"
"92742","92748885000","-30"
"92743","92749885000","30"
"92744","92750885000","-42"
"92745","92751885000","-42"
"92746","92752885000","-42"
"92747","92753885000","-34"
"92748","92754885000","36"
"92749","92755885000","40"
"92750","92756885000","-42"
"92751","92757885000","-34"
"92752","92758885000","36"
"92753","92759885000","42"
"92754","92760885000","-32"
"92755","92761885000","32"
"92756","92762885000","-32"
"92757","92763885000","32"
"92758","92764885000","40"
"92759","92765885000","-32"
"92760","92766885000","32"
"92761","92767885000","-32"
"92762","92768885000","32"
"92763","92769885000","-34"
"92764","92770885000","34"
"92765","92771885000","42"
"92766","92772885000","-42"
"92767","92773885000","-42"
"92768","92774885000","-42"
"92769","92775885000","-32"
"92770","92776885000","34"
"92771","92777885000","-44"
"92772","92778885000","-36"
"92773","92779885000","36"
"92774","92780885000","44"
"92775","92781885000","40"
"92776","92782885000","-42"
"92777","92783885000","-42"
"92778","92784885000","-44"
"92779","92785885000","-34"
"92780","92786885000","36"
"92781","92787885000","42"
"92782","92788885000","-42"
"92783","92789885000","-44"
"92784","92790885000","-32"
"92785","92791885000","34"
"92786","92792885000","-40"
"92787","92793885000","-42"
"92788","92794885000","-34"
"92789","92795885000","36"
"92790","92796885000","44"
"92791","92797885000","40"
"92792","92798885000","-42"
"92793","92799885000","-42"
"92794","92800885000","-42"
"92795","92801885000","-40"
"92796","92802885000","-40"
"92797","92803885000","-42"
"92798","92804885000","-34"
"92799","92805885000","36"
"92800","92806885000","42"
"92801","92807885000","-44"
"92802","92808885000","-36"
"92803","92809885000","36"
"92804","92810885000","42"
"92805","92811885000","-44"
"92806","92812885000","-36"
"92807","92813885000","36"
"92808","92814885000","46"
"92809","92815885000","44"
"92810","92816885000","40"
"92811","92817885000","-40"
"92812","92818885000","-42"
"92813","92819885000","-34"
"92814","92820885000","36"
"92815","92821885000","46"
"92816","92822885000","46"
"92817","92823885000","46"
"92818","92824885000","44"
"92819","92825885000","40"
"92820","92826885000","-42"
"92821","92827885000","-34"
"92822","92828885000","36"
"92823","92829885000","42"
"92824","92830885000","-32"
"92825","92831885000","32"
"92826","92832885000","44"
"92827","92833885000","44"
"92828","92834885000","42"
"92829","92835885000","-44"
"92830","92836885000","-36"
"92831","92837885000","36"
"92832","92838885000","46"
"92833","92839885000","44"
"92834","92840885000","42"
"92835","92841885000","-34"
"92836","92842885000","34"
"92837","92843885000","40"
"92838","92844885000","-42"
"92839","92845885000","-34"
"92840","92846885000","36"
"92841","92847885000","40"
"92842","92848885000","-42"
"92843","92849885000","-34"
"92844","92850885000","36"
"92845","92851885000","44"
"92846","92852885000","42"
"92847","92853885000","-32"
"92848","92854885000","32"
"92849","92855885000","-32"
"92850","92856885000","32"
"92851","92857885000","-42"
"92852","92858885000","-42"
"92853","92859885000","-42"
"92854","92860885000","-32"
"92855","92861885000","34"
"92856","92862885000","-32"
"92857","92863885000","32"
"92858","92864885000","-32"
"92859","92865885000","32"
"92860","92866885000","-40"
"92861","92867885000","-42"
"92862","92868885000","-30"
"92863","92869885000","32"
"92864","92870885000","-30"
"92865","92871885000","30"
"92866","92872885000","-34"
"92867","92873885000","34"
"92868","92874885000","42"
"92869","92875885000","-44"
"92870","92876885000","-32"
"92871","92877885000","32"
"92872","92878885000","-42"
"92873","92879885000","-44"
"92874","92880885000","-32"
"92875","92881885000","34"
"92876","92882885000","-32"
"92877","92883885000","32"
"92878","92884885000","42"
"92879","92885885000","42"
"92880","92886885000","-42"
"92881","92887885000","-44"
"92882","92888885000","-32"
"92883","92889885000","34"
"92884","92890885000","38"
"92885","92891885000","-40"
"92886","92892885000","-40"
"92887","92893885000","-42"
"92888","92894885000","-30"
"92889","92895885000","32"
"92890","92896885000","-42"
"92891","92897885000","-42"
"92892","92898885000","-42"
"92893","92899885000","-42"
"92894","92900885000","-42"
"92895","92901885000","-42"
"92896","92902885000","-32"
"92897","92903885000","34"
"92898","92904885000","-32"
"92899","92905885000","32"
"92900","92906885000","-32"
"92901","92907885000","32"
"92902","92908885000","38"
"92903","92909885000","-42"
"92904","92910885000","-32"
"92905","92911885000","34"
"92906","92912885000","-42"
"92907","92913885000","-42"
"92908","92914885000","-42"
"92909","92915885000","-42"
"92910","92916885000","-32"
"92911","92917885000","34"
"92912","92918885000","38"
"92913","92919885000","-42"
"92914","92920885000","-32"
"92915","92921885000","34"
"92916","92922885000","-32"
"92917","92923885000","32"
"92918","92924885000","40"
"92919","92925885000","-34"
"92920","92926885000","34"
"92921","92927885000","42"
"92922","92928885000","-30"
"92923","92929885000","30"
"92924","92930885000","-34"
"92925","92931885000","34"
"92926","92932885000","44"
"92927","92933885000","40"
"92928","92934885000","-42"
"92929","92935885000","-42"
"92930","92936885000","-42"
"92931","92937885000","-42"
"92932","92938885000","-32"
"92933","92939885000","34"
"92934","92940885000","-32"
"92935","92941885000","32"
"92936","92942885000","42"
"92937","92943885000","40"
"92938","92944885000","-42"
"92939","92945885000","-32"
"92940","92946885000","34"
"92941","92947885000","-40"
"92942","92948885000","-42"
"92943","92949885000","-32"
"92944","92950885000","34"
"92945","92951885000","-44"
"92946","92952885000","-36"
"92947","92953885000","36"
"92948","92954885000","42"
"92949","92955885000","-34"
"92950","92956885000","34"
"92951","92957885000","46"
"92952","92958885000","44"
"92953","92959885000","42"
"92954","92960885000","-30"
"92955","92961885000","30"
"92956","92962885000","-30"
"92957","92963885000","30"
"92958","92964885000","-40"
"92959","92965885000","-40"
"92960","92966885000","-42"
"92961","92967885000","-34"
"92962","92968885000","36"
"92963","92969885000","44"
"92964","92970885000","40"
"92965","92971885000","-40"
"92966","92972885000","-42"
"92967","92973885000","-34"
"92968","92974885000","36"
"92969","92975885000","42"
"92970","92976885000","-32"
"92971","92977885000","32"
"92972","92978885000","-32"
"92973","92979885000","32"
"92974","92980885000","-42"
"92975","92981885000","-42"
"92976","92982885000","-42"
"92977","92983885000","-42"
"92978","92984885000","-32"
"92979","92985885000","34"
"92980","92986885000","44"
"92981","92987885000","44"
"92982","92988885000","42"
"92983","92989885000","-42"
"92984","92990885000","-42"
"92985","92991885000","-42"
"92986","92992885000","-32"
"92987","92993885000","34"
"92988","92994885000","-32"
"92989","92995885000","32"
"92990","92996885000","-42"
"92991","92997885000","-42"
"92992","92998885000","-44"
"92993","92999885000","-34"
"92994","93000885000","36"
"92995","93001885000","42"
"92996","93002885000","-30"
"92997","93003885000","30"
"92998","93004885000","-42"
"92999","93005885000","-32"
"93000","93006885000","34"
"93001","93007885000","-32"
"93002","93008885000","32"
"93003","93009885000","-40"
"93004","93010885000","-42"
"93005","93011885000","-32"
"93006","93012885000","34"
"93007","93013885000","-42"
"93008","93014885000","-42"
"93009","93015885000","-40"
"93010","93016885000","-42"
"93011","93017885000","-34"
"93012","93018885000","36"
"93013","93019885000","46"
"93014","93020885000","44"
"93015","93021885000","42"
"93016","93022885000","-34"
"93017","93023885000","34"
"93018","93024885000","46"
"93019","93025885000","46"
"93020","93026885000","44"
"93021","93027885000","40"
"93022","93028885000","-40"
"93023","93029885000","-42"
"93024","93030885000","-32"
"93025","93031885000","34"
"93026","93032885000","-32"
"93027","93033885000","32"
"93028","93034885000","44"
"93029","93035885000","46"
"93030","93036885000","44"
"93031","93037885000","42"
"93032","93038885000","-32"
"93033","93039885000","32"
"93034","93040885000","44"
"93035","93041885000","46"
"93036","93042885000","46"
"93037","93043885000","46"
"93038","93044885000","46"
"93039","93045885000","44"
"93040","93046885000","42"
"93041","93047885000","-42"
"93042","93048885000","-42"
"93043","93049885000","-40"
"93044","93050885000","-40"
"93045","93051885000","-42"
"93046","93052885000","-34"
"93047","93053885000","36"
"93048","93054885000","42"
"93049","93055885000","-44"
"93050","93056885000","-36"
"93051","93057885000","36"
"93052","93058885000","46"
"93053","93059885000","44"
"93054","93060885000","42"
"93055","93061885000","-34"
"93056","93062885000","34"
"93057","93063885000","44"
"93058","93064885000","42"
"93059","93065885000","-32"
"93060","93066885000","32"
"93061","93067885000","-44"
"93062","93068885000","-32"
"93063","93069885000","32"
"93064","93070885000","-34"
"93065","93071885000","34"
"93066","93072885000","46"
"93067","93073885000","46"
"93068","93074885000","46"
"93069","93075885000","44"
"93070","93076885000","42"
"93071","93077885000","-34"
"93072","93078885000","34"
"93073","93079885000","44"
"93074","93080885000","40"
"93075","93081885000","-40"
"93076","93082885000","-42"
"93077","93083885000","-34"
"93078","93084885000","36"
"93079","93085885000","46"
"93080","93086885000","46"
"93081","93087885000","46"
"93082","93088885000","44"
"93083","93089885000","40"
"93084","93090885000","-42"
"93085","93091885000","-32"
"93086","93092885000","34"
"93087","93093885000","-34"
"93088","93094885000","34"
"93089","93095885000","46"
"93090","93096885000","44"
"93091","93097885000","42"
"93092","93098885000","-30"
"93093","93099885000","30"
"93094","93100885000","-40"
"93095","93101885000","-42"
"93096","93102885000","-32"
"93097","93103885000","34"
"93098","93104885000","42"
"93099","93105885000","42"
"93100","93106885000","-34"
"93101","93107885000","34"
"93102","93108885000","44"
"93103","93109885000","42"
"93104","93110885000","-32"
"93105","93111885000","32"
"93106","93112885000","44"
"93107","93113885000","46"
"93108","93114885000","46"
"93109","93115885000","46"
"93110","93116885000","44"
"93111","93117885000","42"
"93112","93118885000","-34"
"93113","93119885000","34"
"93114","93120885000","44"
"93115","93121885000","40"
"93116","93122885000","-42"
"93117","93123885000","-42"
"93118","93124885000","-44"
"93119","93125885000","-34"
"93120","93126885000","36"
"93121","93127885000","44"
"93122","93128885000","42"
"93123","93129885000","-42"
"93124","93130885000","-42"
"93125","93131885000","-42"
"93126","93132885000","-32"
"93127","93133885000","34"
"93128","93134885000","44"
"93129","93135885000","46"
"93130","93136885000","44"
"93131","93137885000","42"
"93132","93138885000","-32"
"93133","93139885000","32"
"93134","93140885000","40"
"93135","93141885000","-32"
"93136","93142885000","32"
"93137","93143885000","-40"
"93138","93144885000","-42"
"93139","93145885000","-42"
"93140","93146885000","-44"
"93141","93147885000","-32"
"93142","93148885000","34"
"93143","93149885000","-34"
"93144","93150885000","34"
"93145","93151885000","44"
"93146","93152885000","42"
"93147","93153885000","-42"
"93148","93154885000","-42"
"93149","93155885000","-42"
"93150","93156885000","-32"
"93151","93157885000","34"
"93152","93158885000","44"
"93153","93159885000","46"
"93154","93160885000","46"
"93155","93161885000","46"
"93156","93162885000","46"
"93157","93163885000","44"
"93158","93164885000","42"
"93159","93165885000","-34"
"93160","93166885000","34"
"93161","93167885000","44"
"93162","93168885000","42"
"93163","93169885000","-32"
"93164","93170885000","32"
"93165","93171885000","-40"
"93166","93172885000","-40"
"93167","93173885000","-42"
"93168","93174885000","-30"
"93169","93175885000","32"
"93170","93176885000","-42"
"93171","93177885000","-34"
"93172","93178885000","36"
"93173","93179885000","46"
"93174","93180885000","46"
"93175","93181885000","46"
"93176","93182885000","44"
"93177","93183885000","40"
"93178","93184885000","-40"
"93179","93185885000","-40"
"93180","93186885000","-42"
"93181","93187885000","-34"
"93182","93188885000","36"
"93183","93189885000","42"
"93184","93190885000","-32"
"93185","93191885000","32"
"93186","93192885000","44"
"93187","93193885000","46"
"93188","93194885000","44"
"93189","93195885000","42"
"93190","93196885000","-32"
"93191","93197885000","32"
"93192","93198885000","-42"
"93193","93199885000","-32"
"93194","93200885000","34"
"93195","93201885000","-44"
"93196","93202885000","-32"
"93197","93203885000","32"
"93198","93204885000","-30"
"93199","93205885000","30"
"93200","93206885000","-42"
"93201","93207885000","-34"
"93202","93208885000","36"
"93203","93209885000","44"
"93204","93210885000","42"
"93205","93211885000","-44"
"93206","93212885000","-36"
"93207","93213885000","36"
"93208","93214885000","42"
"93209","93215885000","-44"
"93210","93216885000","-36"
"93211","93217885000","36"
"93212","93218885000","42"
"93213","93219885000","-32"
"93214","93220885000","32"
"93215","93221885000","-42"
"93216","93222885000","-44"
"93217","93223885000","-34"
"93218","93224885000","36"
"93219","93225885000","42"
"93220","93226885000","-30"
"93221","93227885000","30"
"93222","93228885000","-30"
"93223","93229885000","30"
"93224","93230885000","-42"
"93225","93231885000","-34"
"93226","93232885000","36"
"93227","93233885000","44"
"93228","93234885000","42"
"93229","93235885000","-32"
"93230","93236885000","32"
"93231","93237885000","-42"
"93232","93238885000","-44"
"93233","93239885000","-32"
"93234","93240885000","34"
"93235","93241885000","-40"
"93236","93242885000","-42"
"93237","93243885000","-32"
"93238","93244885000","34"
"93239","93245885000","-32"
"93240","93246885000","32"
"93241","93247885000","-34"
"93242","93248885000","34"
"93243","93249885000","42"
"93244","93250885000","-32"
"93245","93251885000","32"
"93246","93252885000","-42"
"93247","93253885000","-34"
"93248","93254885000","36"
"93249","93255885000","40"
"93250","93256885000","-42"
"93251","93257885000","-32"
"93252","93258885000","34"
"93253","93259885000","-34"
"93254","93260885000","34"
"93255","93261885000","40"
"93256","93262885000","-42"
"93257","93263885000","-34"
"93258","93264885000","36"
"93259","93265885000","44"
"93260","93266885000","40"
"93261","93267885000","-42"
"93262","93268885000","-32"
"93263","93269885000","34"
"93264","93270885000","-32"
"93265","93271885000","32"
"93266","93272885000","38"
"93267","93273885000","-42"
"93268","93274885000","-32"
"93269","93275885000","34"
"93270","93276885000","-40"
"93271","93277885000","-42"
"93272","93278885000","-30"
"93273","93279885000","32"
"93274","93280885000","-42"
"93275","93281885000","-34"
"93276","93282885000","36"
"93277","93283885000","40"
"93278","93284885000","-40"
"93279","93285885000","-40"
"93280","93286885000","-40"
"93281","93287885000","-40"
"93282","93288885000","-40"
"93283","93289885000","-42"
"93284","93290885000","-32"
"93285","93291885000","34"
"93286","93292885000","44"
"93287","93293885000","44"
"93288","93294885000","42"
"93289","93295885000","-34"
"93290","93296885000","34"
"93291","93297885000","40"
"93292","93298885000","-42"
"93293","93299885000","-32"
"93294","93300885000","34"
"93295","93301885000","-32"
"93296","93302885000","32"
"93297","93303885000","-44"
"93298","93304885000","-32"
"93299","93305885000","32"
